tanggal,kode_prov,nama_prov,kode_kab,nama_kab,closecontact,closecontact_dikarantina,closecontact_discarded,suspect,suspect_diisolasi,suspect_discarded,probable,probable_diisolasi,probable_discarded,probable_meninggal,confirmation,confirmation_selesai,confirmation_meninggal,pertumbuhan_closecontact,pertumbuhan_closecontact_discarded,pertumbuhan_closecontact_dikarantina,pertumbuhan_suspect,pertumbuhan_suspect_discarded,pertumbuhan_suspect_diisolasi,pertumbuhan_probable,pertumbuhan_probable_discarded,pertumbuhan_probable_diisolasi,pertumbuhan_probable_meninggal,pertumbuhan_confirmation,pertumbuhan_confirmation_selesai,pertumbuhan_confirmation_meninggal,
2020-08-08,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,0,0,0,368,-368,0,0,-4,4,33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-08,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,7,-7,0,244,-250,0,0,0,0,46,24,2,0,7,-7,0,1,-1,0,0,0,0,0,0,0,
2020-08-08,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,500,-500,0,692,-725,0,0,-2,2,71,38,1,0,7,-7,0,6,-6,0,0,-1,1,1,0,0,
2020-08-08,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,460,-512,0,0,-7,7,122,73,4,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-08,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,1224,-1224,0,6694,-6694,0,150,-171,21,610,351,46,0,10,-10,0,25,-25,0,150,-171,21,28,20,2,
2020-08-08,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,160,-160,0,660,-677,0,0,-7,7,34,12,1,0,0,0,0,0,0,0,0,0,0,20,5,0,
2020-08-08,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,1326,-1326,0,6085,-6147,0,0,-57,57,116,75,1,0,7,-7,0,9,-9,0,0,0,0,12,2,0,
2020-08-08,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,255,-255,0,295,-350,0,0,-1,1,82,24,4,0,0,0,0,0,0,0,0,0,0,35,0,0,
2020-08-08,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,0,0,0,900,-1045,0,0,-1,1,289,184,18,0,0,0,0,0,0,0,0,0,0,11,0,0,
2020-08-08,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,274,-274,0,1639,-1756,0,0,-26,26,303,143,6,0,0,0,0,0,0,0,0,0,0,21,0,0,
2020-08-08,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,1292,-1292,0,0,-20,0,3,-3,0,21,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-08,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,13,-13,0,573,-583,0,0,0,0,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,332,-332,0,4714,-4746,0,0,-25,25,87,73,0,0,0,0,0,0,0,0,0,0,0,8,0,0,
2020-08-09,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,2250,-2250,0,244,-250,0,0,0,0,56,29,3,0,0,0,0,0,0,0,0,0,0,7,0,0,
2020-08-09,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,49,-49,0,1563,-1563,0,0,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,415,-415,0,5787,-5815,0,15,-15,0,95,76,5,0,10,-10,0,0,0,0,1,-1,0,1,0,0,
2020-08-09,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,32,-32,0,0,0,0,0,-2,2,98,74,0,0,0,0,0,0,0,0,0,0,0,13,0,0,
2020-08-09,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,0,1613,-1814,0,0,-7,7,954,268,30,0,0,0,0,0,0,0,0,0,0,18,0,0,
2020-08-09,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,0,0,0,0,0,0,0,0,0,156,115,4,0,0,0,0,0,0,0,0,0,0,0,5,0,
2020-08-09,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,0,0,0,472,-472,0,0,0,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,0,0,0,3405,-3523,0,0,-7,7,1333,890,47,0,0,0,0,0,0,0,0,0,0,7,16,1,
2020-08-09,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,0,0,0,462,-551,0,0,0,0,43,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,577,-577,0,1364,-1365,0,46,-51,5,28,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,350,-350,0,1573,-1824,0,1,-33,32,457,286,30,0,0,0,0,18,-18,0,1,-1,0,2,0,0,
2020-08-09,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,210,-210,0,1300,-1364,0,0,-74,74,52,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,3790,-4275,0,0,-167,167,561,212,11,0,0,0,0,3790,-3790,0,0,-4,4,11,35,0,
2020-08-09,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,467,-467,0,307,-335,0,0,-1,1,72,42,2,0,0,0,0,0,0,0,0,0,0,4,0,0,
2020-08-09,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,1680,1264,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
2020-08-09,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,0,0,0,368,-368,0,0,-4,4,34,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-09,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,7,-7,0,245,-251,0,0,0,0,46,24,2,0,0,0,0,1,-1,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,500,-500,0,693,-726,0,0,-2,2,72,38,1,0,0,0,0,1,-1,0,0,0,0,1,0,0,
2020-08-09,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,460,-512,0,0,-7,7,124,73,4,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-09,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,1224,-1224,0,6694,-6694,0,150,-171,21,653,351,46,0,0,0,0,0,0,0,0,0,0,43,0,0,
2020-08-09,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,160,-160,0,660,-677,0,0,-7,7,34,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,1331,-1331,0,6085,-6147,0,0,-57,57,120,82,3,0,5,-5,0,0,0,0,0,0,0,4,7,2,
2020-08-09,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,255,-255,0,298,-353,0,0,-1,1,82,26,5,0,0,0,0,3,-3,0,0,0,0,0,2,1,
2020-08-09,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,21,-21,0,900,-1045,0,0,-46,46,316,184,18,0,21,-21,0,0,0,0,0,-45,45,27,0,0,
2020-08-09,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,274,-274,0,1641,-1758,0,0,-26,26,327,143,6,0,0,0,0,2,-2,0,0,0,0,24,0,0,
2020-08-09,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,1292,-1292,0,0,-20,0,3,-3,0,21,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,13,-13,0,573,-583,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-10,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,332,-332,0,4715,-4747,0,0,-25,25,87,73,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,2250,-2250,0,251,-257,0,0,0,0,58,32,3,0,0,0,0,7,-7,0,0,0,0,2,3,0,
2020-08-10,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,49,-49,0,1563,-1563,0,0,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,424,-424,0,5787,-5819,0,15,-15,0,95,76,5,0,9,-9,0,0,-4,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,34,-34,0,0,0,0,0,-2,2,98,85,0,0,2,-2,0,0,0,0,0,0,0,0,11,0,
2020-08-10,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,0,6698,-6904,0,0,-7,7,961,268,30,0,0,0,0,5085,-5090,0,0,0,0,7,0,0,
2020-08-10,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,0,0,0,0,0,0,0,0,0,156,115,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,0,0,0,475,-476,0,0,0,0,10,9,1,0,0,0,0,3,-4,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,43,-43,0,3408,-3528,0,0,-7,7,1334,890,47,0,43,-43,0,3,-5,0,0,0,0,1,0,0,
2020-08-10,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,6,-6,0,497,-588,0,1,-1,0,43,24,2,0,6,-6,0,35,-37,0,1,-1,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,577,-577,0,1364,-1366,0,46,-51,5,28,22,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,356,-356,0,1585,-1836,0,2,-34,32,461,286,30,0,6,-6,0,12,-12,0,1,-1,0,4,0,0,
2020-08-10,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,220,-220,0,1315,-1379,0,0,-74,74,52,42,4,0,10,-10,0,15,-15,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,3790,-4280,0,0,-167,167,567,212,11,0,0,0,0,0,-5,0,0,0,0,6,0,0,
2020-08-10,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,467,-467,0,307,-335,0,0,-1,1,72,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,1681,1265,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
2020-08-10,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,309,-309,0,368,-368,0,0,-4,4,34,15,0,0,309,-309,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,7,-7,0,245,-251,0,0,0,0,46,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,500,-500,0,694,-730,0,0,-2,2,72,38,1,0,0,0,0,1,-4,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,460,-513,0,0,-7,7,125,73,4,0,0,0,0,0,-1,0,0,0,0,1,0,0,
2020-08-10,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,1226,-1226,0,6817,-6818,0,150,-171,21,654,351,46,0,2,-2,0,123,-124,0,0,0,0,1,0,0,
2020-08-10,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,160,-160,0,660,-677,0,0,-7,7,35,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-10,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,1358,-1358,0,6092,-6154,0,0,-57,57,121,83,3,0,27,-27,0,7,-7,0,0,0,0,1,1,0,
2020-08-10,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,255,-255,0,298,-353,0,0,-1,1,82,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,21,-21,0,900,-1045,0,0,-46,46,324,184,18,0,0,0,0,0,0,0,0,0,0,8,0,0,
2020-08-10,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,274,-274,0,1641,-1758,0,0,-26,26,327,154,6,0,0,0,0,0,0,0,0,0,0,0,11,0,
2020-08-10,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,1292,-1292,0,0,-20,0,3,-3,0,21,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,13,-13,0,573,-583,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,332,-332,0,4715,-4747,0,0,-25,25,87,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,2250,-2250,0,254,-261,0,0,0,0,58,32,3,0,0,0,0,3,-4,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,49,-49,0,1563,-1563,0,0,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,424,-424,0,5789,-5821,0,15,-15,0,100,76,5,0,0,0,0,2,-2,0,0,0,0,5,0,0,
2020-08-11,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,34,-34,0,0,0,0,0,-2,2,99,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-11,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,0,6719,-6927,0,3,-18,15,982,268,30,0,0,0,0,21,-23,0,3,-11,8,21,0,0,
2020-08-11,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,0,0,0,0,0,0,0,0,0,156,115,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,0,0,0,475,-477,0,0,0,0,10,9,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,43,-43,0,3408,-3536,0,0,-7,7,1339,909,48,0,0,0,0,0,-8,0,0,0,0,5,19,1,
2020-08-11,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,6,-6,0,497,-588,0,1,-1,0,43,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,577,-577,0,1364,-1366,0,46,-51,5,28,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,424,-424,0,1611,-1865,0,2,-34,32,481,305,31,0,68,-68,0,26,-29,0,0,0,0,20,19,1,
2020-08-11,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,226,-226,0,1315,-1379,0,0,-75,75,52,42,4,0,6,-6,0,0,0,0,0,-1,1,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,3790,-4281,0,0,-167,167,569,212,11,0,0,0,0,0,-1,0,0,0,0,2,0,0,
2020-08-11,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,467,-467,0,309,-337,0,0,-1,1,72,42,2,0,0,0,0,2,-2,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,1683,1265,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-11,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,326,-326,0,372,-372,0,0,-4,4,34,15,0,0,17,-17,0,4,-4,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,7,-7,0,245,-251,0,0,0,0,49,25,4,0,0,0,0,0,0,0,0,0,0,3,1,2,
2020-08-11,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,500,-500,0,694,-730,0,0,-2,2,74,38,1,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-11,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,460,-513,0,0,-7,7,127,73,4,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-11,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,1226,-1226,0,6817,-6826,0,150,-171,21,666,351,46,0,0,0,0,0,-8,0,0,0,0,12,0,0,
2020-08-11,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,163,-163,0,660,-678,0,0,-8,8,35,12,1,0,3,-3,0,0,-1,0,0,-1,1,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,1359,-1359,0,6093,-6155,0,0,-57,57,126,83,3,0,1,-1,0,1,-1,0,0,0,0,5,0,0,
2020-08-11,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,255,-255,0,298,-356,0,0,-1,1,82,26,5,0,0,0,0,0,-3,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,39,-39,0,902,-1047,0,0,-46,46,324,184,18,0,18,-18,0,2,-2,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,517,-517,0,1641,-1758,0,0,-26,26,341,154,6,0,243,-243,0,0,0,0,0,0,0,14,0,0,
2020-08-11,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,1292,-1292,0,0,-20,0,3,-3,0,22,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-11,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,13,-13,0,573,-583,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-12,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,423,-423,0,4715,-4747,0,0,-25,25,87,73,1,0,91,-91,0,0,0,0,0,0,0,0,0,1,
2020-08-12,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,2382,-2382,0,257,-264,0,0,0,0,60,32,3,0,132,-132,0,3,-3,0,0,0,0,2,0,0,
2020-08-12,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,49,-49,0,1563,-1564,0,0,0,0,32,3,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,
2020-08-12,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,424,-424,0,5791,-5823,0,15,-15,0,106,78,5,0,0,0,0,2,-2,0,0,0,0,6,2,0,
2020-08-12,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,34,-34,0,0,0,0,0,-2,2,101,85,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-12,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,0,6719,-6930,0,23,-38,15,1000,268,30,0,0,0,0,0,-3,0,20,-20,0,18,0,0,
2020-08-12,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,0,0,0,0,0,0,0,0,0,157,119,4,0,0,0,0,0,0,0,0,0,0,1,4,0,
2020-08-12,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,0,0,0,475,-477,0,0,0,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-12,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,96,-96,0,3419,-3559,0,0,-7,7,1347,919,48,0,53,-53,0,11,-23,0,0,0,0,8,10,0,
2020-08-12,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,6,-6,0,497,-588,0,1,-1,0,43,28,2,0,0,0,0,0,0,0,0,0,0,0,4,0,
2020-08-12,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,577,-577,0,1364,-1367,0,46,-51,5,29,22,2,0,0,0,0,0,-1,0,0,0,0,1,0,0,
2020-08-12,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,430,-430,0,1631,-1887,0,2,-35,33,490,307,31,0,6,-6,0,20,-22,0,0,-1,1,9,2,0,
2020-08-12,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,230,-230,0,1315,-1379,0,0,-75,75,52,43,4,0,4,-4,0,0,0,0,0,0,0,0,1,0,
2020-08-12,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,3790,-4286,0,0,-169,169,573,214,11,0,0,0,0,0,-5,0,0,-2,2,4,2,0,
2020-08-12,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,467,-467,0,309,-337,0,0,-1,1,75,42,2,0,0,0,0,0,0,0,0,0,0,3,0,0,
2020-08-12,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,1687,1265,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
2020-08-12,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,326,-326,0,372,-372,0,0,-4,4,36,17,0,0,0,0,0,0,0,0,0,0,0,2,2,0,
2020-08-12,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,7,-7,0,245,-253,0,0,0,0,49,25,4,0,0,0,0,0,-2,0,0,0,0,0,0,0,
2020-08-12,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,500,-500,0,694,-730,0,0,-2,2,78,38,1,0,0,0,0,0,0,0,0,0,0,4,0,0,
2020-08-12,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,460,-514,0,0,-7,7,133,77,4,0,0,0,0,0,-1,0,0,0,0,6,4,0,
2020-08-12,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,1226,-1226,0,6817,-6827,0,150,-171,21,690,369,46,0,0,0,0,0,-1,0,0,0,0,24,18,0,
2020-08-12,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,163,-163,0,660,-678,0,0,-9,9,35,16,1,0,0,0,0,0,0,0,0,-1,1,0,4,0,
2020-08-12,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,1368,-1368,0,6093,-6155,0,0,-57,57,126,94,3,0,9,-9,0,0,0,0,0,0,0,0,11,0,
2020-08-12,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,255,-255,0,300,-358,0,0,-2,2,84,31,5,0,0,0,0,2,-2,0,0,-1,1,2,5,0,
2020-08-12,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,52,-52,0,905,-1050,0,0,-47,47,327,184,18,0,13,-13,0,3,-3,0,0,-1,1,3,0,0,
2020-08-12,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,517,-517,0,1641,-1758,0,0,-26,26,351,156,6,0,0,0,0,0,0,0,0,0,0,10,2,0,
2020-08-12,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,1292,-1292,0,0,-20,0,3,-3,0,22,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-12,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,13,-13,0,573,-583,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-13,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,454,-454,0,4715,-4747,0,0,-25,25,90,74,1,0,31,-31,0,0,0,0,0,0,0,3,1,0,
2020-08-13,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,2382,-2382,0,257,-264,0,0,0,0,60,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-13,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,49,-49,0,1563,-1564,0,0,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-13,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,424,-424,0,5792,-5825,0,15,-15,0,106,78,5,0,0,0,0,1,-2,0,0,0,0,0,0,0,
2020-08-13,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,34,-34,0,0,0,0,0,-2,2,101,92,0,0,0,0,0,0,0,0,0,0,0,0,7,0,
2020-08-13,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,0,6806,-7018,0,24,-39,15,1041,268,30,0,0,0,0,87,-88,0,1,-1,0,41,0,0,
2020-08-13,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,0,0,0,0,0,0,0,0,0,158,121,4,0,0,0,0,0,0,0,0,0,0,1,2,0,
2020-08-13,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,0,0,0,476,-478,0,0,0,0,10,9,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,
2020-08-13,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,106,-106,0,3433,-3576,0,0,-7,7,1357,923,48,0,10,-10,0,14,-17,0,0,0,0,10,4,0,
2020-08-13,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,6,-6,0,497,-588,0,1,-1,0,44,28,2,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-13,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,577,-577,0,1364,-1367,0,46,-51,5,29,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-13,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,431,-431,0,1638,-1897,0,2,-35,33,499,307,31,0,1,-1,0,7,-10,0,0,0,0,9,0,0,
2020-08-13,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,235,-235,0,1315,-1379,0,0,-75,75,54,43,4,0,5,-5,0,0,0,0,0,0,0,2,0,0,
2020-08-13,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,3790,-4289,0,0,-169,169,577,214,11,0,0,0,0,0,-3,0,0,0,0,4,0,0,
2020-08-13,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,467,-467,0,309,-337,0,0,-1,1,76,56,2,0,0,0,0,0,0,0,0,0,0,1,14,0,
2020-08-13,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,1690,1265,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
2020-08-13,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,326,-326,0,372,-372,0,0,-4,4,36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-13,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,7,-7,0,245,-253,0,0,0,0,49,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-13,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,500,-500,0,694,-732,0,0,-2,2,79,38,1,0,0,0,0,0,-2,0,0,0,0,1,0,0,
2020-08-13,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,460,-514,0,0,-7,7,134,77,4,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-13,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,1247,-1247,0,6864,-6875,0,150,-171,21,698,369,47,0,21,-21,0,47,-48,0,0,0,0,8,0,1,
